domain,resolves,http_status,https_status,redirect_url
alexanderpreiss.ch,True,200,200,https://www.alexander-preiss.ch/
alexandra-zvekan.ch,True,200,200,
alexandraziegler.ch,True,200,200,https://www.alexandraziegler.ch/
alexanoteprinter.com,True,200,,https://www.amazon.com/dp/B08SZ26WF9
alexaphone.com,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
alexaplus.com,True,200,200,https://www.amazon.com:443/alexaplus
alexaplus.net,True,200,,
alexaplus.us,True,200,,
alexapro.it,True,202,,https://www.amazon.it/
alexasdk.com,True,302,,
alexashopping.ai,True,200,,
alexashopping.com,True,200,,https://www.amazon.com/b?node=14552177011
alexashoppingai.com,True,200,,
alexashoppingapp.com,True,200,,
alexashoppingassistant.com,True,200,,
alexashoppinglist.com,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
alexasmartcuckooclock.com,True,200,,https://www.amazon.com/dp/B08TCL7ZLQ
alexasmartnutritionscale.com,True,200,,https://www.amazon.com/dp/B08SPBLN1C
alexasmartstickynoteprinter.com,True,200,,https://www.amazon.com/dp/B08SZ26WF9
alexasocial.com,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
alexaspeaker.com,True,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
alexastickynoteprinter.com,True,200,,https://www.amazon.com/dp/B08SZ26WF9
alexastocks.com,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
alexastreaming.com,True,200,,https://www.amazon.com/alexa/shop-echo-devices?ref_=nav_sul_ods_ha_echo_cp_0_2_4_2
alexatechnicalsupport.com,True,200,,
alexavideoskillapi.com,True,200,,https://developer.amazon.com/en-US/docs/alexa/video/understand-the-video-skill-api.html
alexavoice.com,True,302,,
alexavoice.fr,True,202,,https://www.amazon.fr/
alexavoiceremote.fr,True,200,,https://www.amazon.fr/dp/B0CK1971VB
alexavoiceremote.it,True,200,,https://www.amazon.it/dp/B0CK1971VB
alexavoiceremotelite.fr,True,200,,https://www.amazon.fr/dp/B07ZZVWB4L
alexavoiceremotelite.it,True,200,,https://www.amazon.it/dp/B07ZZVWB4L
alexmirall.es,True,200,200,https://alexmirall.es/
alexni.ch,True,,,
alfacopter.es,True,200,200,
alfombrasfibrasnaturales.es,True,,410,
algobut.dz,True,200,200,https://www.algobut.dz/
algolas.ch,True,200,200,https://algolas.ch/
algorand.gr,True,308,200,https://www.domaineasy.com/buy-domain/algorand.gr
alhalol.com.iq,True,200,200,https://alhalol.com.iq/
alhudajewellery.com.iq,True,200,200,https://www.alhudajewellery.com.iq/
alianto.ch,True,200,200,https://www.alianto.ch/
alicejohnson.es,True,200,200,https://alicejohnson.es/
alicetapia.ch,True,,,
align-creative.ch,True,200,200,https://www.align-creative.ch/
aljaah.com.iq,True,200,200,https://aljaah.com.iq/
allazeeziq.com.iq,True,200,200,
allbrite.ch,True,200,200,https://allbrite.ch/
allia-iraq.iq,True,200,200,
allianceinvestment.ch,True,,,
allinonesolution.ch,True,200,200,https://allinonesolution.ch/
allinreading.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
allkindle.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
allkindlebooks.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
allkindlecases.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
allmend-buelach.ch,True,,,
allocatedbudget.es,True,200,200,https://allocatedbudget.es/
allofkindle.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
allstarsmedia.ch,True,,,
allthingsamazon.com,True,202,202,https://www.amazon.com:443/
alma-agency.es,True,200,200,https://alma-agency.es/
almasrya.com.eg,True,200,200,https://www.almasrya.com.eg/
almasuelopelvico.es,True,200,200,https://almasuelopelvico.es/
almazon.fr,True,202,,https://www.amazon.fr/
almeriarentals.es,True,308,200,
almisbah-alshree.com.iq,True,200,200,
almkarmco.iq,True,200,200,https://almkarm.com/
almoag.ch,True,200,200,https://www.almoag.ch/
almohadillaelectrica.es,True,200,200,
almohadillas.es,True,200,200,
alnougat.ch,True,,200,
aloe.hm,True,200,200,
aloeessence-claudia.es,True,200,,
alojatespain.es,True,200,200,
aloni.ch,True,200,200,https://aloni.ch/
alorsonbouge.ch,True,200,200,https://www.alorsonbouge.ch/
alos80smalcriada.com.uy,True,200,200,https://alos80smalcriada.com.uy/
alpcor.ch,True,200,200,https://alpcor.ch/
alpha-bravo.ch,True,200,200,https://alpha-bravo.ch/
alpha-devotion.ch,True,200,200,https://alpha-devotion.ch/
alpha-ic.ch,True,200,200,https://www.resoadvisory.com/
alpinechalet-trails.ch,True,200,200,https://alpinechalet-trails.ch/
alpinehotelwengen.ch,True,,,
alpinemotos.ch,True,,,
alpinewoodworks.ch,True,200,200,https://alpinewoodworks.ch/
alprosa.ch,True,200,200,
alquilerautocar.es,True,200,200,
alsahalalthahabi.com.iq,True,200,200,https://alsahalalthahabi.com.iq/
alsaif.es,True,,,
alssadwaterco.com.iq,True,200,200,https://alssadwater.com/
altair.ch,True,,,
altavilla.com.mt,True,200,200,https://altavilla.com.mt/
altavilla.mt,True,200,200,https://altavilla.mt/
alternance-amazon.fr,True,200,200,https://alternance-amazon.fr/
altheronline.ch,True,200,200,https://altheronline.ch/
altiora.ch,True,200,200,
altiplanocapital.es,True,200,200,https://altiplanocapital.es/
altosdeoccidente.com.gt,True,200,200,https://www.altosdeoccidente.com.gt/
altoventures.es,True,200,,
altspace.es,True,525,,
altstadt-schuhmacherei.ch,True,200,200,https://www.altstadt-schuhmacherei.ch/
alvalera.es,True,,,
alvarodmaria.es,True,200,200,https://alvarodmaria.es/
alwatanico.iq,True,200,200,https://alwatanico.iq/
alwaysasolution.ch,True,200,200,https://alwaysasolution.ch/
am-a-zon.com,True,202,202,https://www.amazon.com:443/
am4zon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
ama-zon.com,True,202,202,https://www.amazon.com:443/
ama-zon.fr,True,202,,https://www.amazon.fr/
ama-zon.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
ama-zon.it,True,202,,https://www.amazon.it/
ama-zon.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
ama2.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amaaazon.com,True,202,202,https://www.amazon.com:443/
amaamazon.com,True,202,202,https://www.amazon.com:443/
amaaon.at,True,200,,https://www.amazon.de/
amaaon.it,True,202,,https://www.amazon.it/
amaaon.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaaon.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaason.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaazion.com,True,202,202,https://www.amazon.com:443/
amaazno.com,True,202,202,https://www.amazon.com:443/
amaazom.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amaazon.at,True,200,,https://www.amazon.de/
amaazon.com,True,202,202,https://www.amazon.com:443/
amaazon.fr,True,202,,https://www.amazon.fr/
amaazon.it,True,202,,https://www.amazon.it/
amaazon.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaazonaws.com,True,200,,https://aws.amazon.com/
amaazoon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amaconn.com,True,202,202,https://www.amazon.com:443/
amadon.com,True,202,202,https://www.amazon.com:443/
amaeon.com,True,202,202,https://www.amazon.com:443/
amahon.com,True,202,202,https://www.amazon.com:443/
amaion.com,True,202,202,https://www.amazon.com:443/
amajon.co.in,True,200,,https://www.amazon.in/
amajon.in,True,200,,https://www.amazon.in/
amajonaws.com,True,200,,https://aws.amazon.com:443/
amajun.co.in,True,200,,https://www.amazon.in/
amajun.in,True,200,200,https://www.amazon.in:443/
amakindle.com,True,200,,https://www.amazon.com/dp/B00I15SB16
amamazon.com,True,200,,https://www.safebrowse.io/warn.html?url=http://amamazon.com/&token=8d1f1784
amamon.com,True,202,202,https://www.amazon.com:443/
amamozon.com,True,202,202,https://www.amazon.com:443/
amamozon.fr,True,202,,https://www.amazon.fr/
amamson.com,True,202,202,https://www.amazon.com:443/
amamzon.com,True,202,202,https://www.amazon.com:443/
amamzon.fr,True,202,,https://www.amazon.fr/
amamzon.in,True,200,200,https://www.amazon.in:443/
amamzon.it,True,202,,https://www.amazon.it/
amanon.com,True,202,202,https://www.amazon.com:443/
amaon.com,True,202,202,https://www.amazon.com:443/
amaon.in,True,200,200,https://www.amazon.in:443/
amaon.it,True,202,,https://www.amazon.it/
amaonkindles.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
amaonservices.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaozn.at,True,200,,https://www.amazon.de/
amaozn.com,True,200,,https://www.safebrowse.io/warn.html?url=http://amaozn.com/&token=86a271b0
amaozn.in,True,200,200,https://www.amazon.in:443/
amaozn.it,True,202,,https://www.amazon.it/
amaozn.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaozno.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaozon.at,True,200,,https://www.amazon.de/
amaozon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amapedia.com,True,,,
amapoladecor.es,True,200,200,https://amapoladecor.es/
amaqon.com,True,202,202,https://www.amazon.com:443/
amaqzon.at,True,200,,https://www.amazon.de/
amaqzon.com,True,202,202,https://www.amazon.com:443/
amaqzon.fr,True,202,,https://www.amazon.fr/
amaqzon.it,True,202,,https://www.amazon.it/
amarillorosas.es,True,200,200,
amarons.ch,True,,,
amaruestilistes.es,True,200,200,https://amaruestilistes.es/
amarzon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amasaon.com,True,202,202,https://www.amazon.com:443/
amasin.com,True,202,202,https://www.amazon.com:443/
amason.biz,True,202,202,https://www.amazon.com:443/
amason.it,True,202,,https://www.amazon.it/
amasoncom.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amasonde.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amasone.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amasoni.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaszon.at,True,200,,https://www.amazon.de/
amaszon.com,True,202,202,https://www.amazon.com:443/
amaszon.it,True,202,,https://www.amazon.it/
amaton.at,True,200,,https://www.amazon.de/
amaton.it,True,302,,
amatone.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amauon.at,True,200,,https://www.amazon.de/
amauon.com,True,202,202,https://www.amazon.com:443/
amauon.fr,True,202,,https://www.amazon.fr/
amauon.it,True,202,,https://www.amazon.it/
amautotech.ch,True,,,
amawzon.it,True,202,,https://www.amazon.it/
amaxins.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amaxon.com,True,404,,
amaxon.it,True,202,,https://www.amazon.it/
amaxun.com,True,202,202,https://www.amazon.com:443/
amaxzon.at,True,200,,https://www.amazon.de/
amaxzon.com,True,202,202,https://www.amazon.com:443/
amaxzon.fr,True,202,,https://www.amazon.fr/
amaxzon.in,True,200,200,https://www.amazon.in:443/
amaxzon.it,True,202,,https://www.amazon.it/
amayan.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amayon.at,True,200,,https://www.amazon.de/
amayon.com,True,202,202,https://www.amazon.com:443/
amayon.it,True,202,,https://www.amazon.it/
amaz-on.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaz.online,True,202,,https://www.amazon.com/
amaz00n.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaz0n.com,True,202,202,https://www.amazon.com:443/
amaz0n.fr,True,202,,https://www.amazon.fr/
amaz0n.it,True,202,,https://www.amazon.it/
amaz0on.it,True,202,,https://www.amazon.it/
amaz6on.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaz9n.at,True,200,,https://www.amazon.de/
amaz9n.fr,True,202,,https://www.amazon.fr/
amaz9n.it,True,202,,https://www.amazon.it/
amaz9n.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaz9on.com,True,202,202,https://www.amazon.com:443/
amaz9on.it,True,202,,https://www.amazon.it/
amazan.info,True,202,202,https://www.amazon.com:443/
amazan.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazana.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazaom.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazaon.com,True,202,202,https://www.amazon.com:443/
amazaon.fr,True,202,,https://www.amazon.fr/
amazaon.in,True,200,200,https://www.amazon.in:443/
amazaon.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazaon.it,True,202,,https://www.amazon.it/
amazaudible.com,True,200,,https://www.audible.com/
amazaudio.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazcn.com,True,202,202,https://www.amazon.com:443/
amazcon.com,True,202,202,https://www.amazon.com:443/
amazgon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazin.at,True,200,,https://www.amazon.de/
amazin.in,True,200,200,https://www.amazon.in:443/
amazin.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazin.it,True,202,,https://www.amazon.it/
amazinfresh.com,True,200,,https://www.amazon.com:443/alm/storefront?almBrandId=QW1hem9uIEZyZXNo
amazingamazon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazingamazon.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazink.com,True,202,202,https://www.amazon.com:443/
amaziom.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazion.at,True,200,,https://www.amazon.de/
amazion.com,True,202,202,https://www.amazon.com:443/
amazion.it,True,202,,https://www.amazon.it/
amazion.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazionm.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazkn.at,True,200,,https://www.amazon.de/
amazkn.com,True,202,202,https://www.amazon.com:443/
amazkn.fr,True,202,,https://www.amazon.fr/
amazkn.it,True,202,,https://www.amazon.it/
amazkn.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazkn.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazln.at,True,200,,https://www.amazon.de/
amazln.com,True,202,202,https://www.amazon.com:443/
amazln.it,True,202,,https://www.amazon.it/
amazln.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazln.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazlon.com,True,202,202,https://www.amazon.com:443/
amazlon.it,True,202,,https://www.amazon.it/
amazn.at,True,200,,https://www.amazon.de/
amazn.com,True,202,202,https://www.amazon.com:443/
amazn.in,True,200,200,https://www.amazon.in:443/
amazn.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazn.it,True,202,,https://www.amazon.it/
amazn.net,True,404,,
amazn.org,True,404,,
amaznkindle.com,True,200,,https://www.amazon.com/dp/B00I15SB16
amazno.at,True,200,,https://www.amazon.de/
amazno.com,True,202,202,https://www.amazon.com:443/
amazno.it,True,202,,https://www.amazon.it/
amazno.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amaznomusic.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazo.info,True,202,202,https://www.amazon.com:443/
amazo.it,True,202,,https://www.amazon.it/
amazoa.com,True,202,202,https://www.amazon.com:443/
amazoane.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazob.com,True,202,202,https://www.amazon.com:443/
